Hora,Carga_kW,Irradiacao_W_m2
4562,1.758558140995261,0
4563,1.603485072458674,0
4564,1.405379228233955,0
4565,1.685508362612103,0
4566,2.465771946322602,0
4567,3.797712655504641,0
4568,4.04674566651118,77.92246769239043
4569,3.488324858475731,150.5346479845109
4570,3.263180666372603,212.888140786755
4571,2.793475855454785,260.7336586086687
4572,3.184943780280681,290.8106084791455
4573,3.275177076194029,301.0692959690218
4574,3.177702666255513,290.8106084791455
4575,2.995659442384876,260.7336586086688
4576,3.136253565028586,212.888140786755
4577,3.619327972179184,150.5346479845109
4578,4.652460543338849,77.92246769239051
4579,5.955006220392017,0
4580,5.712093293413422,0
4581,4.486183215939392,0
4582,4.010575395342155,0
4583,3.190256715979789,0
4584,2.601086632460361,0
4585,1.92720024132968,0
4586,1.644055977967634,0
4587,1.624397845081421,0
4588,1.367074458075444,0
4589,1.531430438260696,0
4590,2.495594376323194,0
4591,3.784412261756426,0
4592,3.956281903453553,77.92246769239043
4593,3.395117847368595,150.5346479845109
4594,3.201583905000003,212.888140786755
4595,2.909657501213297,260.7336586086687
4596,3.214258669040664,290.8106084791455
4597,3.294535695953196,301.0692959690218
4598,3.062185086079486,290.8106084791455
4599,2.901002827700204,260.7336586086688
4600,3.067831359157013,212.888140786755
4601,3.653764911400437,150.5346479845109
4602,4.805526499669791,77.92246769239051
4603,5.54288882321779,0
4604,5.270500756630862,0
4605,4.38148226955152,0
4606,3.838064257585168,0
4607,3.121060317711063,0
4608,2.609385367402181,0
4609,2.096359070325344,0
4610,1.744461082544007,0
4611,1.581586652739782,0
4612,1.401383337955064,0
4613,1.683592111149909,0
4614,2.661819627790174,0
4615,3.580604073180317,0
4616,4.017690039976011,77.92246769239043
4617,3.600466179246022,150.5346479845109
4618,3.285228822454685,212.888140786755
4619,2.914610262266054,260.7336586086687
4620,3.222538211014466,290.8106084791455
4621,3.266522139893123,301.0692959690218
4622,3.207266194815725,290.8106084791455
4623,2.888807114037959,260.7336586086688
4624,3.14553575641416,212.888140786755
4625,3.857372119225448,150.5346479845109
4626,4.979712990078199,77.92246769239051
4627,5.896396712610022,0
4628,5.209685753697046,0
4629,4.440431739038737,0
4630,3.883297476274753,0
4631,3.280471428057156,0
4632,2.598451869287116,0
4633,1.963243703710134,0
4634,1.779374892949357,0
4635,1.624615216059118,0
4636,1.510858264245096,0
4637,1.674589530994437,0
4638,2.715198227422792,0
4639,3.7147615481549,0
4640,4.152239755889212,77.92246769239043
4641,3.604093606591713,150.5346479845109
4642,3.039498566594951,212.888140786755
4643,2.818736879398234,260.7336586086687
4644,3.23483799213705,290.8106084791455
4645,3.34886543083943,301.0692959690218
4646,3.203288682712953,290.8106084791455
4647,2.761752028797543,260.7336586086688
4648,3.105552738763699,212.888140786755
4649,3.669712926789419,150.5346479845109
4650,4.829394792460159,77.92246769239051
4651,5.78196096170225,0
4652,5.410566936662505,0
4653,4.478661242288878,0
4654,3.941604883424278,0
4655,3.0253100341588,0
4656,2.676205356301748,0
4657,1.946580219458379,0
4658,1.7905611919519,0
4659,1.675842238799881,0
4660,1.386173057429063,0
4661,1.580292245026927,0
4662,2.637174264898876,0
4663,3.564280094655431,0
4664,3.897611052491838,77.92246769239043
4665,3.626831366736228,150.5346479845109
4666,3.32798671851218,212.888140786755
4667,2.85431900245323,260.7336586086687
4668,3.103688133464095,290.8106084791455
4669,3.359290575133506,301.0692959690218
4670,3.325862359321428,290.8106084791455
4671,2.75079419447969,260.7336586086688
4672,3.143152562504298,212.888140786755
4673,3.570636070164573,150.5346479845109
4674,4.869378549899666,77.92246769239051
4675,5.652144893114176,0
4676,5.281533250258662,0
4677,4.627679057555836,0
4678,4.057823836349966,0
4679,3.254705144631419,0
4680,2.481750909601233,0
4681,1.94442678986177,0
4682,1.66517999634558,0
4683,1.655736790330202,0
4684,1.479304829479148,0
4685,1.557607760500585,0
4686,2.674139095204868,0
4687,3.877971756558408,0
4688,4.185378917295574,77.92246769239043
4689,3.586032088263068,150.5346479845109
4690,3.113096507884783,212.888140786755
4691,2.932245046620985,260.7336586086687
4692,3.016097158866078,290.8106084791455
4693,3.472550454748028,301.0692959690218
4694,3.023476932109455,290.8106084791455
4695,2.95547713601615,260.7336586086688
4696,3.083140297166229,212.888140786755
4697,3.713915276815324,150.5346479845109
4698,5.00698713460924,77.92246769239051
4699,5.760743362966,0
4700,5.401163241690214,0
4701,4.783953550518879,0
4702,4.194608779043282,0
4703,3.183732076831497,0
4704,2.471205344221177,0
4705,2.046405848656741,0
4706,1.752332447926976,0
4707,1.618563924857743,0
4708,1.382712771592897,0
4709,1.590094124146415,0
4710,2.5677747838649,0
4711,3.61981453128227,0
4712,4.198968461122506,77.92246769239043
4713,3.561503146217162,150.5346479845109
4714,3.076319865393321,212.888140786755
4715,3.02151702453641,260.7336586086687
4716,3.172240459046034,290.8106084791455
4717,3.284422912292824,301.0692959690218
4718,3.18169966840617,290.8106084791455
4719,2.820767755543181,260.7336586086688
4720,3.310433866532742,212.888140786755
4721,3.825941564161391,150.5346479845109
4722,5.095603496937962,77.92246769239051
4723,5.61941481159618,0
4724,5.436066204937443,0
4725,4.644734625209046,0
4726,4.170199152071186,0
4727,3.15336150165698,0
4728,2.629839341463506,0
4729,2.079203755899277,0
4730,1.794706763226502,0
4731,1.548511443308021,0
4732,1.405585685689464,0
4733,1.695741007588018,0
4734,2.660391738516759,0
4735,3.661961225037811,0
4736,3.918986797281488,77.92246769239043
4737,3.533025981491007,150.5346479845109
4738,3.284907244559444,212.888140786755
4739,2.769097453227467,260.7336586086687
4740,3.051427649189256,290.8106084791455
4741,3.236746577760166,301.0692959690218
4742,3.325274517225388,290.8106084791455
4743,2.966717467886466,260.7336586086688
4744,3.28309341576645,212.888140786755
4745,3.798408151172086,150.5346479845109
4746,5.10693881859718,77.92246769239051
4747,6.061876690975859,0
4748,5.311504342766108,0
4749,4.506370879566139,0
4750,4.102601660387156,0
4751,3.029053189227145,0
4752,2.479615686613547,0
4753,1.925118458247016,0
4754,1.78905033406832,0
4755,1.663793909938584,0
4756,1.456068572174736,0
4757,1.660130662958758,0
4758,2.610370461681446,0
4759,3.679333276461628,0
4760,4.080222259718075,77.92246769239043
4761,3.428684055265205,150.5346479845109
4762,3.21177617770998,212.888140786755
4763,2.999324309528408,260.7336586086687
4764,3.215278808281136,290.8106084791455
4765,3.269341591898042,301.0692959690218
4766,3.246889258926016,290.8106084791455
4767,2.993860804501807,260.7336586086688
4768,3.244368673959052,212.888140786755
4769,3.871767697247131,150.5346479845109
4770,4.840713880865462,77.92246769239051
4771,5.799265625669194,0
4772,5.490936950048099,0
4773,4.45127148987171,0
4774,4.103122025168892,0
4775,3.097081960775726,0
4776,2.624285591433536,0
4777,1.947642467197101,0
4778,1.730690607277878,0
4779,1.613710778929983,0
4780,1.374835077485763,0
4781,1.687922030595333,0
4782,2.55005674482973,0
4783,3.604837196853691,0
4784,4.082333641241875,77.92246769239043
4785,3.366112643648095,150.5346479845109
4786,3.191260264924193,212.888140786755
4787,2.971256409793758,260.7336586086687
4788,3.060480693666949,290.8106084791455
4789,3.33643240977694,301.0692959690218
4790,3.062673460266273,290.8106084791455
4791,2.905689378373313,260.7336586086688
4792,3.134122064274594,212.888140786755
4793,3.865067546421831,150.5346479845109
4794,5.146060497566833,77.92246769239051
4795,5.822479292198319,0
4796,5.48450508992315,0
4797,4.438191927581872,0
4798,4.213317805034374,0
4799,3.324966282558905,0
4800,2.565970413492725,0
4801,2.125944971383491,0
4802,1.7693813396076,0
4803,1.575590626203972,0
4804,1.413198630022818,0
4805,1.597158970370931,0
4806,2.590682595573286,0
4807,3.875237934392267,0
4808,4.108753940568881,77.92246769239043
4809,3.630139016285023,150.5346479845109
4810,3.094800219841853,212.888140786755
4811,3.003749215624755,260.7336586086687
4812,3.130648444569805,290.8106084791455
4813,3.475983812352479,301.0692959690218
4814,3.036772809933225,290.8106084791455
4815,2.780673579717096,260.7336586086688
4816,3.132430559152564,212.888140786755
4817,3.867696363728708,150.5346479845109
4818,4.955778747573603,77.92246769239051
4819,5.882115119902693,0
4820,5.429871301123939,0
4821,4.400965819844704,0
4822,4.209713448028942,0
4823,3.255170304362824,0
4824,2.694959697812218,0
4825,2.093089825291479,0
4826,1.795620938839736,0
4827,1.552912032600046,0
4828,1.45446150167253,0
4829,1.686346741464098,0
4830,2.524892165110306,0
4831,3.706361988219079,0
4832,3.890632401101516,77.92246769239043
4833,3.470731543809923,150.5346479845109
4834,3.165838787993103,212.888140786755
4835,2.998210451970509,260.7336586086687
4836,3.300114668810817,290.8106084791455
4837,3.491027288631473,301.0692959690218
4838,3.202267505284793,290.8106084791455
4839,2.983426398074,260.7336586086688
4840,3.043844558107858,212.888140786755
4841,3.611576028548772,150.5346479845109
4842,4.860683376088643,77.92246769239051
4843,5.635191966634349,0
4844,5.232761085404571,0
4845,4.735315074433766,0
4846,4.065477806314563,0
4847,3.169456577583899,0
4848,2.678646693396314,0
4849,2.081539559942939,0
4850,1.766508149361725,0
4851,1.679710429965607,0
4852,1.451429544234785,0
4853,1.62773285804887,0
4854,2.499721624393206,0
4855,3.738852076055827,0
4856,4.11752686394008,77.92246769239043
4857,3.309052540474476,150.5346479845109
4858,3.071063588871629,212.888140786755
4859,2.905411095946698,260.7336586086687
4860,3.203797488429461,290.8106084791455
4861,3.462661547231182,301.0692959690218
4862,3.232319774709524,290.8106084791455
4863,2.937081301748687,260.7336586086688
4864,3.037696293039797,212.888140786755
4865,3.812783090388896,150.5346479845109
4866,4.876195884383588,77.92246769239051
4867,5.843885233383938,0
4868,5.616723251913826,0
4869,4.803043737370363,0
4870,3.897650175144919,0
4871,3.177813328103126,0
4872,2.657170930871538,0
4873,2.060500106556745,0
4874,1.716343752537314,0
4875,1.632217886711952,0
4876,1.417207465561128,0
4877,1.702661060281487,0
4878,2.518212492620727,0
4879,3.861117364100533,0
4880,3.864699408995442,77.92246769239043
4881,3.398639499060891,150.5346479845109
4882,3.238346699685249,212.888140786755
4883,2.819849341643446,260.7336586086687
4884,3.284908477352955,290.8106084791455
4885,3.455955408922359,301.0692959690218
4886,3.061691425227777,290.8106084791455
4887,2.975303575789968,260.7336586086688
4888,3.324696234700937,212.888140786755
4889,3.668508102129954,150.5346479845109
4890,4.801112002293183,77.92246769239051
4891,5.887545690558703,0
4892,5.263157645855572,0
4893,4.824241677412808,0
4894,3.954022364303136,0
4895,3.228587992033224,0
4896,2.532975193177274,0
4897,2.038225629646996,0
4898,1.695753249030968,0
4899,1.553423846465706,0
4900,1.386770828131726,0
4901,1.704135631997259,0
4902,2.692360207490196,0
4903,3.602427929699588,0
4904,3.99967135301597,77.92246769239043
4905,3.317380687780527,150.5346479845109
4906,3.30768609899572,212.888140786755
4907,2.97172119435296,260.7336586086687
4908,3.17908707613867,290.8106084791455
4909,3.398215666864868,301.0692959690218
4910,3.165827595780371,290.8106084791455
4911,3.017306546321034,260.7336586086688
4912,3.273417479825961,212.888140786755
4913,3.76704483943712,150.5346479845109
4914,5.09684584203573,77.92246769239051
4915,5.618924491287451,0
4916,5.782834221851214,0
4917,4.628270267610182,0
4918,4.016668645553307,0
4919,3.351852193450844,0
4920,2.569528580991089,0
4921,1.950186742978632,0
4922,1.686927617339143,0
4923,1.626067353974449,0
4924,1.504091652668207,0
4925,1.554425328545143,0
4926,2.504514070400119,0
4927,3.828448616029317,0
4928,3.869106923852411,77.92246769239043
4929,3.615528060141858,150.5346479845109
4930,3.052919775184715,212.888140786755
4931,2.951052768567958,260.7336586086687
4932,3.058250276632971,290.8106084791455
4933,3.25569401406485,301.0692959690218
4934,3.355273081477231,290.8106084791455
4935,2.951211966207565,260.7336586086688
4936,3.310151561838359,212.888140786755
4937,3.882511346108668,150.5346479845109
4938,4.88434729864352,77.92246769239051
4939,5.65856448230617,0
4940,5.415183273531886,0
4941,4.472064179671989,0
4942,4.219215218883563,0
4943,3.083598111246157,0
4944,2.572885054307872,0
4945,2.06176058045989,0
4946,1.710339362186638,0
4947,1.686288493976794,0
4948,1.484304829780169,0
4949,1.701908156598468,0
4950,2.69658111589468,0
4951,3.853256907825333,0
4952,4.147653067901827,77.92246769239043
4953,3.320285694602358,150.5346479845109
4954,3.201523522285191,212.888140786755
4955,3.050488338854951,260.7336586086687
4956,3.139495378084807,290.8106084791455
4957,3.282045350332425,301.0692959690218
4958,3.116127969590969,290.8106084791455
4959,2.793896632897228,260.7336586086688
4960,3.194312667617956,212.888140786755
4961,3.843720248278265,150.5346479845109
4962,5.094406027036266,77.92246769239051
4963,5.895403002978199,0
4964,5.488087078956214,0
4965,4.63816866854071,0
4966,4.272363703970699,0
4967,3.058235321370137,0
4968,2.565124613717638,0
4969,2.118048527324117,0
4970,1.683555871925693,0
4971,1.615390280277799,0
4972,1.505803150582646,0
4973,1.631083432519772,0
4974,2.639033699673046,0
4975,3.930413435124151,0
4976,4.201179998548954,77.92246769239043
4977,3.53444107063723,150.5346479845109
4978,3.182589572399884,212.888140786755
4979,2.791898282938051,260.7336586086687
4980,3.188704796429446,290.8106084791455
4981,3.504639962877584,301.0692959690218
4982,3.066686313254561,290.8106084791455
4983,2.92316289014351,260.7336586086688
4984,3.073594171453145,212.888140786755
4985,3.610001343150047,150.5346479845109
4986,5.055343873930044,77.92246769239051
4987,6.078834533664791,0
4988,5.713172472818858,0
4989,4.779105716603142,0
4990,3.966816760662105,0
4991,3.245765868874863,0
4992,2.584815547097387,0
4993,2.05184864892646,0
4994,1.745000387634072,0
4995,1.598003174096773,0
4996,1.453068421735794,0
4997,1.672073940495566,0
4998,2.661815264007433,0
4999,3.706632810255019,0
5000,4.068857005843123,77.92246769239043
5001,3.524045062833054,150.5346479845109
5002,3.320820982088169,212.888140786755
5003,2.772389329126048,260.7336586086687
5004,3.133817858474045,290.8106084791455
5005,3.404956802296438,301.0692959690218
5006,3.128118551625847,290.8106084791455
5007,2.90633723580487,260.7336586086688
5008,3.1131121597135,212.888140786755
5009,3.847190954362437,150.5346479845109
5010,4.898944726619523,77.92246769239051
5011,5.982426399764715,0
5012,5.779747578332725,0
5013,4.66508395940688,0
5014,3.969616716655982,0
5015,3.107518110096802,0
5016,2.614057625927495,0
5017,1.960443366221723,0
5018,1.741839151028795,0
5019,1.57037730895089,0
5020,1.425462874494496,0
5021,1.602903154989251,0
5022,2.619247705526945,0
5023,3.673765740107,0
5024,3.896354195820949,77.92246769239043
5025,3.496150136180307,150.5346479845109
5026,3.146896845720098,212.888140786755
5027,3.052122202860759,260.7336586086687
5028,3.078919947496532,290.8106084791455
5029,3.332443134191803,301.0692959690218
5030,3.364051699720196,290.8106084791455
5031,2.848215019744885,260.7336586086688
5032,3.237705404116844,212.888140786755
5033,3.887922845188602,150.5346479845109
5034,4.907422872434234,77.92246769239051
5035,5.572996970110976,0
5036,5.454100945670594,0
5037,4.792858054305126,0
5038,4.243072575343994,0
5039,3.356812231212341,0
5040,2.671402498287172,0
5041,1.95711533661426,0
5042,1.800842807482708,0
5043,1.57566117996123,0
5044,1.447777912598571,0
5045,1.590915695327169,0
5046,2.707364463821096,0
5047,3.913631562645405,0
5048,4.064364713141935,77.92246769239043
5049,3.565206090628585,150.5346479845109
5050,3.071454289218917,212.888140786755
5051,2.906478990022095,260.7336586086687
5052,3.162175297010407,290.8106084791455
5053,3.316052855814936,301.0692959690218
5054,3.091059069660504,290.8106084791455
5055,2.850210180535135,260.7336586086688
5056,3.184879735132277,212.888140786755
5057,3.94637295742237,150.5346479845109
5058,5.028055575044514,77.92246769239051
5059,5.729078362129556,0
5060,5.351532992622555,0
5061,4.695573953565,0
5062,3.996412564070422,0
5063,3.164629786839063,0
5064,2.531065030911716,0
5065,1.94851189484855,0
5066,1.826558783561938,0
5067,1.658476989717398,0
5068,1.516384689906759,0
5069,1.652610346725233,0
5070,2.549474834235199,0
5071,3.889794146085833,0
5072,4.01978404213501,77.92246769239043
5073,3.356385377929201,150.5346479845109
5074,3.374594876372182,212.888140786755
5075,2.794364873836461,260.7336586086687
5076,3.165191498963418,290.8106084791455
5077,3.548707836070786,301.0692959690218
5078,3.118366242946743,290.8106084791455
5079,2.898374473190983,260.7336586086688
5080,3.188855289361205,212.888140786755
5081,3.904673233961775,150.5346479845109
5082,4.986145690009263,77.92246769239051
5083,6.056167913568906,0
5084,5.703506376858599,0
5085,4.847528419408068,0
5086,4.233530155921428,0
5087,3.359451997503597,0
5088,2.527248426649429,0
5089,2.105163419886185,0
5090,1.766209708033315,0
5091,1.691705504888538,0
5092,1.417413176426173,0
5093,1.591278853404551,0
5094,2.653245515902791,0
5095,3.75534309987682,0
5096,4.282411747006661,98.25006795997054
5097,3.441129860522156,189.8045561543833
5098,3.177227163170965,268.4241775137347
5099,2.927083637298944,328.751134767452
5100,3.35538610987987,366.6742454737052
5101,3.447209656407097,379.6091123087667
5102,3.270582029115674,366.6742454737052
5103,2.953515802701824,328.751134767452
5104,3.168596951831943,268.4241775137347
5105,3.810757852073024,189.8045561543833
5106,4.895313891080095,98.25006795997065
5107,5.588401034327937,0
5108,5.344437144467418,0
5109,4.771821871847066,0
5110,4.109980133556727,0
5111,3.129748600929273,0
5112,2.587970765052211,0
5113,1.992607711681104,0
5114,1.82985727418523,0
5115,1.582561143826134,0
5116,1.533562787759793,0
5117,1.583895362441021,0
5118,2.63414820696221,0
5119,3.663145829076528,0
5120,4.01623622836308,98.25006795997054
5121,3.555351294454348,189.8045561543833
5122,3.291120843970622,268.4241775137347
5123,2.980948073850482,328.751134767452
5124,3.221427458187005,366.6742454737052
5125,3.502110167568115,379.6091123087667
5126,3.209565541879618,366.6742454737052
5127,3.023942836096788,328.751134767452
5128,3.389906163014329,268.4241775137347
5129,4.005672350355988,189.8045561543833
5130,5.150968453020217,98.25006795997065
5131,6.13876889107473,0
5132,5.351022651185819,0
5133,4.659514776902658,0
5134,4.105374563088584,0
5135,3.288281133649344,0
5136,2.592537567346598,0
5137,2.135656092514848,0
5138,1.781216417931235,0
5139,1.650690690693727,0
5140,1.478360925731156,0
5141,1.585417711482517,0
5142,2.746297769779154,0
5143,3.773994153900998,0
5144,4.227949074774154,98.25006795997054
5145,3.424004869524073,189.8045561543833
5146,3.187254205424646,268.4241775137347
5147,2.81649511124954,328.751134767452
5148,3.123340191810006,366.6742454737052
5149,3.289888342820159,379.6091123087667
5150,3.088790664526647,366.6742454737052
5151,3.080408947250529,328.751134767452
5152,3.373676425383537,268.4241775137347
5153,4.00182750621377,189.8045561543833
5154,5.037661128195376,98.25006795997065
5155,5.770274616506795,0
5156,5.437051703516863,0
5157,4.584750221066986,0
5158,3.922317943459313,0
5159,3.381818713470932,0
5160,2.577447219002366,0
5161,2.129248963592214,0
5162,1.822252687693942,0
5163,1.715908755032179,0
5164,1.505626966471453,0
5165,1.572917294697005,0
5166,2.68991517452061,0
5167,3.889689347285409,0
5168,4.24502256610359,98.25006795997054
5169,3.459822148809967,189.8045561543833
5170,3.347018683461769,268.4241775137347
5171,2.97772003527622,328.751134767452
5172,3.368221254225996,366.6742454737052
5173,3.567512473414019,379.6091123087667
5174,3.361616802368697,366.6742454737052
5175,2.921265311325118,328.751134767452
5176,3.32663841758985,268.4241775137347
5177,3.9618487825646,189.8045561543833
5178,5.082040961204402,98.25006795997065
5179,5.845185162820016,0
5180,5.755981239388108,0
5181,4.795893657381285,0
5182,3.977882258577976,0
5183,3.199939977820052,0
5184,2.726412563846977,0
5185,2.032942697955866,0
5186,1.692350676512871,0
5187,1.693196052845729,0
5188,1.476921639051916,0
5189,1.677882465544609,0
5190,2.718254396800992,0
5191,3.740550756169961,0
5192,4.292774626184491,98.25006795997054
5193,3.640117865654011,189.8045561543833
5194,3.349267016677179,268.4241775137347
5195,3.029701202876497,328.751134767452
5196,3.099879913803398,366.6742454737052
5197,3.347404267108419,379.6091123087667
5198,3.146199947084719,366.6742454737052
5199,2.989004364599119,328.751134767452
5200,3.310273815193553,268.4241775137347
5201,3.815982008879974,189.8045561543833
5202,4.927680047951833,98.25006795997065
5203,6.181249195118355,0
5204,5.623020605004651,0
5205,4.610192849221521,0
5206,3.956815350106192,0
5207,3.227553100797605,0
5208,2.696017287201616,0
5209,2.153191554639883,0
5210,1.780364231085751,0
5211,1.668442134108729,0
5212,1.522646130786036,0
5213,1.686910594580219,0
5214,2.703113503294035,0
5215,3.981073496434529,0
5216,3.969190895125037,98.25006795997054
5217,3.516093168631596,189.8045561543833
5218,3.091264159370116,268.4241775137347
5219,2.872461434987786,328.751134767452
5220,3.249159050352592,366.6742454737052
5221,3.549232942483072,379.6091123087667
5222,3.294607278582565,366.6742454737052
5223,2.895852320218058,328.751134767452
5224,3.208557962333783,268.4241775137347
5225,3.911324389212678,189.8045561543833
5226,4.919224720635647,98.25006795997065
5227,6.103832444910998,0
5228,5.739712844837705,0
5229,4.589112650871139,0
5230,3.983134526501934,0
5231,3.205417494596925,0
5232,2.754438716542408,0
5233,2.143948566767788,0
5234,1.775655471121679,0
5235,1.726874517025098,0
5236,1.428913342470214,0
5237,1.622947267190118,0
5238,2.559714182941129,0
5239,3.897947969375723,0
5240,4.307889731701306,98.25006795997054
5241,3.528394986188454,189.8045561543833
5242,3.228821169317431,268.4241775137347
5243,3.023244608006131,328.751134767452
5244,3.158543263437129,366.6742454737052
5245,3.577280893034762,379.6091123087667
5246,3.114492411633628,366.6742454737052
5247,2.958076676722596,328.751134767452
5248,3.175127213754579,268.4241775137347
5249,3.776610555380871,189.8045561543833
5250,5.185854175190013,98.25006795997065
5251,5.733127331790891,0
5252,5.797619210390958,0
5253,4.892625652721394,0
5254,4.047404654829584,0
5255,3.387258117327203,0
5256,2.650762188241989,0
5257,2.018668361319782,0
5258,1.837468386526818,0
5259,1.596474290697093,0
5260,1.52626413314955,0
5261,1.700026852370368,0
5262,2.580467393210279,0
5263,3.895873953949648,0
5264,4.322992035847246,98.25006795997054
5265,3.591692949096447,189.8045561543833
5266,3.38082291504866,268.4241775137347
5267,3.079623097660888,328.751134767452
5268,3.396631802330464,366.6742454737052
5269,3.502536784607767,379.6091123087667
5270,3.270049722618192,366.6742454737052
5271,2.851314302270257,328.751134767452
5272,3.248301387746539,268.4241775137347
5273,3.77474078562853,189.8045561543833
5274,5.260336816820451,98.25006795997065
5275,6.174533773013889,0
5276,5.507202058342689,0
5277,4.866225518073326,0
5278,4.308833053926768,0
5279,3.224715761301713,0
5280,2.581823773510659,0
5281,2.138889009759774,0
5282,1.794084703797054,0
5283,1.67534870926522,0
5284,1.41494972977408,0
5285,1.649055810704145,0
5286,2.603495271314055,0
5287,3.867910436564718,0
5288,4.316195242110306,98.25006795997054
5289,3.385008828036567,189.8045561543833
5290,3.182661658123526,268.4241775137347
5291,2.942055730726938,328.751134767452
5292,3.357024952000317,366.6742454737052
5293,3.290603885517202,379.6091123087667
5294,3.341072802020459,366.6742454737052
5295,3.101991052603178,328.751134767452
5296,3.268462949268751,268.4241775137347
5297,3.769732636364813,189.8045561543833
5298,5.036598143042712,98.25006795997065
5299,5.908832433845735,0
5300,5.754427038542411,0
5301,4.769351123839844,0
5302,4.362595371214033,0
5303,3.406883676128347,0
5304,2.574502991429641,0
5305,2.029979097134943,0
5306,1.718803653696063,0
5307,1.689523621394202,0
5308,1.508463737319318,0
5309,1.698159663821201,0
5310,2.703617467202965,0
5311,3.83051486482372,0
5312,4.275665796232546,98.25006795997054
5313,3.741973781684171,189.8045561543833
5314,3.333048059850226,268.4241775137347
5315,2.8338632548713,328.751134767452
5316,3.431277243811909,366.6742454737052
5317,3.396262681438714,379.6091123087667
5318,3.247599410312797,366.6742454737052
5319,3.104049965746915,328.751134767452
5320,3.133664167051518,268.4241775137347
5321,4.050809543434367,189.8045561543833
5322,4.9632857638551,98.25006795997065
5323,5.82780111696115,0
5324,5.664969878494015,0
5325,4.781476371611023,0
5326,4.210607773978734,0
5327,3.399218865275197,0
5328,2.755735420782165,0
5329,2.123329731182168,0
5330,1.720269549411489,0
5331,1.668514550840614,0
5332,1.541567445728873,0
5333,1.747048162757143,0
5334,2.646642721849655,0
5335,3.864761474405784,0
5336,4.334200565104024,98.25006795997054
5337,3.583664169130076,189.8045561543833
5338,3.199555424125982,268.4241775137347
5339,2.895020576296715,328.751134767452
5340,3.145454972692075,366.6742454737052
5341,3.371758696596569,379.6091123087667
5342,3.371783583571121,366.6742454737052
5343,2.921478051704565,328.751134767452
5344,3.300222021574454,268.4241775137347
5345,3.708457957111556,189.8045561543833
5346,4.891898660724834,98.25006795997065
5347,6.008831348356562,0
5348,5.561128017678236,0
5349,4.956265312825558,0
5350,3.975444312536798,0
5351,3.138163513468788,0
5352,2.643854593566293,0
5353,2.035317273716849,0
5354,1.706231206052731,0
5355,1.620714469744489,0
5356,1.532929156258356,0
5357,1.640474531591195,0
5358,2.584861579721004,0
5359,3.898236135632344,0
5360,4.066327299867114,98.25006795997054
5361,3.413556164586023,189.8045561543833
5362,3.40575005910666,268.4241775137347
5363,2.91872287683078,328.751134767452
5364,3.405073789687028,366.6742454737052
5365,3.458069955043138,379.6091123087667
5366,3.235183134636577,366.6742454737052
5367,3.101896437856102,328.751134767452
5368,3.15696509266346,268.4241775137347
5369,3.870230370602976,189.8045561543833
5370,4.970165987262442,98.25006795997065
5371,5.693481310798095,0
5372,5.428802753879869,0
5373,4.786263973386,0
5374,4.306679360751395,0
5375,3.364171659195417,0
5376,2.739416943596483,0
5377,2.115065118223001,0
5378,1.81816978714433,0
5379,1.616655351728601,0
5380,1.502498144656502,0
5381,1.673753734997194,0
5382,2.733054468932411,0
5383,3.779744966731785,0
5384,4.005150685269384,98.25006795997054
5385,3.456027721989149,189.8045561543833
5386,3.383393987697608,268.4241775137347
5387,3.042834995101563,328.751134767452
5388,3.201535909595682,366.6742454737052
5389,3.407715796822054,379.6091123087667
5390,3.34690833286495,366.6742454737052
5391,2.844706207457151,328.751134767452
5392,3.42987464303184,268.4241775137347
5393,3.993222590656184,189.8045561543833
5394,5.23643354965464,98.25006795997065
5395,5.946698028856327,0
5396,5.492134653712355,0
5397,4.602901689695679,0
5398,4.086308951228983,0
5399,3.223485322394413,0
5400,2.56479969207503,0
5401,2.134265209336083,0
5402,1.754658038287104,0
5403,1.683800303705747,0
5404,1.53155373280034,0
5405,1.66589789198605,0
5406,2.682558525201691,0
5407,3.957790420634766,0
5408,4.196062944740061,98.25006795997054
5409,3.575632870025056,189.8045561543833
5410,3.159582100043456,268.4241775137347
5411,3.073867367647983,328.751134767452
5412,3.401728925329294,366.6742454737052
5413,3.462401878115181,379.6091123087667
5414,3.220329984717687,366.6742454737052
5415,3.030642603618413,328.751134767452
5416,3.314484171662026,268.4241775137347
5417,3.871829524819958,189.8045561543833
5418,5.275270419942071,98.25006795997065
5419,5.863443403355101,0
5420,5.404923496807815,0
5421,4.886222529094776,0
5422,4.184926609154847,0
5423,3.319998359203255,0
5424,2.767500439361296,0
5425,2.177241119462279,0
5426,1.776987362061542,0
5427,1.74205405091733,0
5428,1.49551880786636,0
5429,1.717290672313621,0
5430,2.798381888184915,0
5431,3.721949824723386,0
5432,4.144249504170093,98.25006795997054
5433,3.443023474370955,189.8045561543833
5434,3.443971488121599,268.4241775137347
5435,3.112793155336846,328.751134767452
5436,3.133055279013365,366.6742454737052
5437,3.4834947711938,379.6091123087667
5438,3.154026456078562,366.6742454737052
5439,3.042843139766256,328.751134767452
5440,3.366074235491076,268.4241775137347
5441,3.896727250874861,189.8045561543833
5442,4.86347714970766,98.25006795997065
5443,6.166194422489854,0
5444,5.606573222661869,0
5445,4.956532816445194,0
5446,4.357163891212376,0
5447,3.409044639153296,0
5448,2.619344019703071,0
5449,2.125677746321884,0
5450,1.798385228350324,0
5451,1.742534787068817,0
5452,1.450965598874693,0
5453,1.747710925036047,0
5454,2.753403358631468,0
